"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","Q1","att_1","att_2","comp_1","comp_2","auto_1","auto_1_ad","ad_1","resp_software1_10","resp_human1_10","liable_firm1_1","liable_human1_1","liab_text1","comp_3","co_1","co_1_ad","ad_2","resp_software2_10","resp_human2_10","liab_firm2_1","liab_human2_1","liab_text2","comp_4","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","PROLIFIC_PID"
"2023-10-23 12:54:28","2023-10-23 12:58:11","0","Anonymized","100","222","1","2023-10-23 12:58:12","R_wMpZZeoobc84aMp","","","","","Anonymized","Anonymized","anonymous","EN","1","63d41c58587b7ff65285cfe9","2","2","2","4","6","","","100","40","84","35","Although I think the driver should still pay some attention to his surroundings if the car is on autopilot than it is 100% liable.","2","","","","","","","","","","2","","4","","31","4","","1","56","63d41c58587b7ff65285cfe9"
"2023-10-23 12:52:01","2023-10-23 12:58:27","0","Anonymized","100","386","1","2023-10-23 12:58:28","R_3JJ0K0q6IsdwV1N","","","","","Anonymized","Anonymized","anonymous","EN","1","6091b418d1cddb4526a44543","2","2","2","4","","","","","","","","","","6","","","91","19","91","50","As a level 6, I would expect the co-pilot to take over all driving responsibilities. A human, in this case, a passenger, should be able to take their eyes off the road for a few seconds without the co-pilot malfunctioning","1","2","","3","","57","4","","1","29","6091b418d1cddb4526a44543"
"2023-10-23 12:35:48","2023-10-23 12:58:28","0","Anonymized","100","1360","1","2023-10-23 12:58:28","R_DCUv99DEKCicGhX","","","","","Anonymized","Anonymized","anonymous","EN","1","5d31266f466cc90019de4e43","2","2","2","4","","","","","","","","","","4","","","58","47","56","67","the liability may lean more towards Aeon, the company, due to potential issues with their autonomous driving system.","2","2","","1","","41","4","","1","71","5d31266f466cc90019de4e43"
"2023-10-23 12:53:08","2023-10-23 12:58:31","0","Anonymized","100","323","1","2023-10-23 12:58:31","R_qDT1pNV3Oxe1QRz","","","","","Anonymized","Anonymized","anonymous","EN","1","64a6e31ef9a471c4f100c91f","2","2","2","4","","4","1","75","25","100","0","The human driver expects the autopilot to function properly. The company created the autopilot which failed.","2","","","","","","","","","","1","","3","","57","3","","1","50","64a6e31ef9a471c4f100c91f"
"2023-10-23 12:53:54","2023-10-23 12:58:39","0","Anonymized","100","284","1","2023-10-23 12:58:40","R_3DuNLsVn9XtoUeE","","","","","Anonymized","Anonymized","anonymous","EN","1","632f16551c905f94e05945bd","2","2","1","4","","","","","","","","","","5","","","83","83","85","68","the machine is always more to blame","1","1","","3","","42","3","","1","72","632f16551c905f94e05945bd"
"2023-10-23 12:46:49","2023-10-23 12:58:48","0","Anonymized","100","718","1","2023-10-23 12:58:48","R_1g0WfEXmLT6vcvs","","","","","Anonymized","Anonymized","anonymous","EN","1","610309d6b51e8a9a5da8a6f4","2","2","2","4","","","","","","","","","","4","","","70","80","71","100","The driver should never relax enough to allow an accident to happen, the company is equally to blame ","2","2","","3","","29","3","","1","39","610309d6b51e8a9a5da8a6f4"
"2023-10-23 12:54:31","2023-10-23 12:58:54","0","Anonymized","100","263","1","2023-10-23 12:58:55","R_1r36m7cKL6yiACl","","","","","Anonymized","Anonymized","anonymous","EN","1","6009ed6d351bd310f378c223","2","2","2","4","","4","1","84","17","85","15","Even though the human driver took his attention away for a brief moment, the Aeon Automatic Driving System was on, so it should have noticed the upcoming Stop Sign & acted in accordance with that.","2","","","","","","","","","","2","","3","","26","4","","1","81","6009ed6d351bd310f378c223"
"2023-10-23 12:52:31","2023-10-23 12:58:54","0","Anonymized","100","383","1","2023-10-23 12:58:55","R_2rrxObVbk3YH3HV","","","","","Anonymized","Anonymized","anonymous","EN","1","56721761980a3c0011277389","2","2","2","4","","","","","","","","","","","4","1","85","30","90","30","The company is more responsible because CoPilot was switched on. A person should be able to depend on it working if they are paying for that feature.","1","2","","3","","51","2","","1","30","56721761980a3c0011277389"
"2023-10-23 12:54:35","2023-10-23 12:58:57","0","Anonymized","100","262","1","2023-10-23 12:58:58","R_1MNb1JYk5RaVg0s","","","","","Anonymized","Anonymized","anonymous","EN","1","5e80a85916cd8c000ad9cd65","2","2","2","4","","","","","","","","","","","4","1","35","100","19","100","It is ultimately the human's responsibility to drive safely regardless of any safety assists or self-driving systems the vehicle may have.","1","1","","3","","37","1","","1","70","5e80a85916cd8c000ad9cd65"
"2023-10-23 12:48:31","2023-10-23 12:59:10","0","Anonymized","100","638","1","2023-10-23 12:59:11","R_1rAlyQsMpCWysXH","","","","","Anonymized","Anonymized","anonymous","EN","1","62c43f3dc521456f7320356f","2","2","2","4","","","","","","","","","","4","","","100","10","100","0","The human in the car cannot be blamed so much for the accident. Aeon's Copilot and the company are responsible for the accident.","1","1","","1","","32","1","","1","81","62c43f3dc521456f7320356f"
"2023-10-23 12:54:19","2023-10-23 12:59:17","0","Anonymized","100","297","1","2023-10-23 12:59:18","R_9nlxje1SeA113qx","","","","","Anonymized","Anonymized","anonymous","EN","1","63d7e0c763272ebae2c145b8","2","2","2","4","","6","1","100","0","100","0","Aeon is at fault because the whole point of auto drive is so the human doesn't have to.","2","","","","","","","","","","2","","3","","41","1","","1","30","63d7e0c763272ebae2c145b8"
"2023-10-23 12:54:19","2023-10-23 12:59:24","0","Anonymized","100","305","1","2023-10-23 12:59:25","R_1dBkBGriXH3Eavk","","","","","Anonymized","Anonymized","anonymous","EN","1","6445577963854ca878681056","2","2","2","4","","","","","","","","","","","2","1","70","100","70","100","Both human and copilot share responsibility ","1","1","","1","","23","4","","1","51","6445577963854ca878681056"
"2023-10-23 12:53:07","2023-10-23 12:59:28","0","Anonymized","100","380","1","2023-10-23 12:59:28","R_1jGITkSXCJBiTBR","","","","","Anonymized","Anonymized","anonymous","EN","1","614f6bad672ef7cf5ecfd965","2","2","2","4","","","","","","","","","","","5","1","100","100","100","100","Human because he texted while driving.","1","1","","3","","66","2","","1","100","614f6bad672ef7cf5ecfd965"
"2023-10-23 12:50:54","2023-10-23 12:59:37","0","Anonymized","100","522","1","2023-10-23 12:59:37","R_2PhR3mG8XpmCqMB","","","","","Anonymized","Anonymized","anonymous","EN","1","650b03136ab3d4c832d98b71","2","2","2","4","4","","","0","100","0","100","It is called AUTOPILOT not full self driving. Which means that the person driving is still ultimately in control of the vehicle. The person driving still has the responsibility of making sure the car drives correctly, not the company that made the car. Autopilot only helps in driving it don't completely replace the human.","2","","","","","","","","","","1","","3","","29","3","","1","70","650b03136ab3d4c832d98b71"
"2023-10-23 12:57:38","2023-10-23 12:59:37","0","Anonymized","100","119","1","2023-10-23 12:59:38","R_2aaBH5rc8f7cg7l","","","","","Anonymized","Anonymized","anonymous","EN","1","5d4a41890e604c00011ade8b","2","2","2","4","","","","","","","","","","2","","","60","80","70","80","The human should always be monitoring the road, so he is more liable.","1","1","","2","","27","4","","1","24","5d4a41890e604c00011ade8b"
"2023-10-23 12:52:48","2023-10-23 12:59:48","0","Anonymized","100","420","1","2023-10-23 12:59:48","R_2Yn5qPajHdRMS2g","","","","","Anonymized","Anonymized","anonymous","EN","1","63d41183860131e49a85cfde","2","2","2","4","","","","","","","","","","3","","","37","87","46","70","human driver was negligent","1","1","","2","","21","4","","1","30","63d41183860131e49a85cfde"
"2023-10-23 12:56:30","2023-10-23 12:59:48","0","Anonymized","100","198","1","2023-10-23 12:59:49","R_2Qfir7Q5923CzmW","","","","","Anonymized","Anonymized","anonymous","EN","1","65085bbcdb09660e1afe01ed","2","1","2","4","","","","","","","","","","3","","","63","43","51","59","aeon is more liable for the accident because it is supposed to successfully navigate the car and it did not","1","2","","2","","23","4","","1","51","65085bbcdb09660e1afe01ed"
"2023-10-23 12:55:55","2023-10-23 12:59:50","0","Anonymized","100","234","1","2023-10-23 12:59:51","R_2TMFt7usHp3qL0V","","","","","Anonymized","Anonymized","anonymous","EN","1","5c314de6d5fc960001d2cb93","2","2","2","4","","4","1","96","10","91","19","I think the company is more liable because they claim to get rid of human error and be better, more alert drivers. ","3","","","","","","","","","","2","","3","","41","3","","1","75","5c314de6d5fc960001d2cb93"
"2023-10-23 12:54:57","2023-10-23 12:59:52","0","Anonymized","100","294","1","2023-10-23 12:59:53","R_1LMuhWoueXSk3E7","","","","","Anonymized","Anonymized","anonymous","EN","1","6519b6951e9a19f4b3d6f545","2","2","2","4","","","","","","","","","","","6","1","20","80","5","95","I may be misunderstanding the use of ""copilot"" but that to me still sounds like the human driver should be paying attention like they are driving. The driver is still more liable because they still should be paying attention.","1","2","","4","","31","3","","1","30","6519b6951e9a19f4b3d6f545"
"2023-10-23 12:56:06","2023-10-23 12:59:58","0","Anonymized","100","232","1","2023-10-23 12:59:59","R_1IznfKKe2AnA9LD","","","","","Anonymized","Anonymized","anonymous","EN","1","6441a0b968ccfb017694a842","2","2","2","4","","","","","","","","","","4","","","60","70","60","70","I would but the human driver more liable. Even if there is autopilot, it is very irresponsible to be completely on your phone while driving.","1","1","","2","","25","4","","1","65","6441a0b968ccfb017694a842"
"2023-10-23 12:41:17","2023-10-23 13:00:03","0","Anonymized","100","1125","1","2023-10-23 13:00:04","R_3kgCrhQTMcSXNH5","","","","","Anonymized","Anonymized","anonymous","EN","1","63c3343c5a670ddd37e82f2b","2","2","2","4","","6","1","100","0","100","0","The company is responsible because they brought about the auto pilot system which make the human being fully unaware of the traffic light.","3","","","","","","","","","","1","","1","","49","4","","1","100","63c3343c5a670ddd37e82f2b"
"2023-10-23 12:46:56","2023-10-23 13:00:03","0","Anonymized","100","786","1","2023-10-23 13:00:04","R_20YvErS5e8cbE8m","","","","","Anonymized","Anonymized","anonymous","EN","1","5c83092faec9cb0011f3c905","2","2","1","4","","","","","","","","","","4","","","30","70","31","70","First of all, you never look at your phone while driving, so in this case, the driver is mostly responsible for this accident.  In this case, the AI is not fully responsible for driving the car.","1","2","","3","","76","2","","1","40","5c83092faec9cb0011f3c905"
"2023-10-23 12:57:42","2023-10-23 13:00:04","0","Anonymized","100","141","1","2023-10-23 13:00:05","R_bDicKfTtG6wHGZH","","","","","Anonymized","Anonymized","anonymous","EN","1","6451cd0ae895ee78090b2e02","2","2","3","4","","","","","","","","","","5","","","51","51","53","51","Aeon because its not human.","1","1","","3","","59","1","","1","29","6451cd0ae895ee78090b2e02"
"2023-10-23 12:53:50","2023-10-23 13:00:05","0","Anonymized","100","375","1","2023-10-23 13:00:06","R_2bHPhgniMcbtIDf","","","","","Anonymized","Anonymized","anonymous","EN","1","5bdc8d12b2fff7000189b6f8","2","1","2","4","","2","1","50","90","80","80","The human driver should not be looking at text messages and must always keep his eyes on the road.","2","","","","","","","","","","2","","3","","72","3","","1","20","5bdc8d12b2fff7000189b6f8"
"2023-10-23 12:53:29","2023-10-23 13:00:12","0","Anonymized","100","403","1","2023-10-23 13:00:13","R_ujObzX8Ac4SUvER","","","","","Anonymized","Anonymized","anonymous","EN","1","61146530e197323f072eb6dc","2","2","2","4","","","","","","","","","","2","","","49","29","34","29","It's called co-pilot so the human should've been paying attention and not depend on the car","1","2","","1","","30","2","","1","39","61146530e197323f072eb6dc"
"2023-10-23 12:48:20","2023-10-23 13:00:14","0","Anonymized","100","714","1","2023-10-23 13:00:15","R_3fYRycQb4lPjinv","","","","","Anonymized","Anonymized","anonymous","EN","1","6101912747b5c19f6ddd2d51","2","2","2","4","","6","1","65","55","70","70","When liability is the question I think the blame is shared, but I put somewhat a little more blame on the human driver because even if the car is automated you should still be aware of surroundings when operating a vehicle.","2","","","","","","","","","","2","","3","","22","4","","1","40","6101912747b5c19f6ddd2d51"
"2023-10-23 12:57:21","2023-10-23 13:00:16","0","Anonymized","100","175","1","2023-10-23 13:00:18","R_refB82riUZVSIHD","","","","","Anonymized","Anonymized","anonymous","EN","1","5dfe3e8b7adf4bade99190f0","2","2","2","4","","4","1","92","85","92","88","They are both liable as they both had some level of responsibility to drive safely.","2","","","","","","","","","","1","","4","","47","4","","1","80","5dfe3e8b7adf4bade99190f0"
"2023-10-23 12:56:21","2023-10-23 13:00:18","0","Anonymized","100","237","1","2023-10-23 13:00:19","R_3p8Vo7C63u5IdWN","","","","","Anonymized","Anonymized","anonymous","EN","1","63d40b7d3c7f92ff15ef6b67","2","2","2","4","","","","","","","","","","","5","1","87","72","87","77","The human driver is more at fault as they are not allowed to look or use their phone while driving. ","1","2","","2","","20","3","","1","59","63d40b7d3c7f92ff15ef6b67"
"2023-10-23 12:52:07","2023-10-23 13:00:31","0","Anonymized","100","503","1","2023-10-23 13:00:31","R_2zRYA27HiWVV5E4","","","","","Anonymized","Anonymized","anonymous","EN","1","647f5b72256d6f1e6fe0d7b7","2","2","2","4","6","","","50","50","50","50","Both are equally liable. The company for not programming in the stop sign and the driver for not paying attention in a vehicle with relatively new technology.","3","","","","","","","","","","1","","3","","54","3","","1","30","647f5b72256d6f1e6fe0d7b7"
"2023-10-23 12:54:03","2023-10-23 13:00:40","0","Anonymized","100","397","1","2023-10-23 13:00:41","R_2CKwgFGisZxiYSG","","","","","Anonymized","Anonymized","anonymous","EN","1","5dfd077e3690bd03bfa91d48","2","2","2","4","","","","","","","","","","5","","","24","78","61","71","The human driver is responsible becuse he is in the car","1","1","","3","","56","3","","1","54","5dfd077e3690bd03bfa91d48"
