"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","auto_1","control_auto_10","hands_off_auto_10","watch_auto_10","nap_auto_10","comp_3","co_1","control_co_10","hands_off_co_10","watch_co_10","nap_co_10","comp_3.1","unsafe_self_10","worried_self_10","unsafe_others_10","worried_others_10","likely_others_10","likely_self_10","concern_others_10","concern_self_10","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","workerID","hitID","assignmentId","TimeVehicleStopped"
"2024-01-02 10:15:17","2024-01-02 10:20:32","0","Anonymized","100","314","1","2024-01-02 10:20:33","R_69DIbu1On0sHJDP","","","","","Anonymized","Anonymized","anonymous","EN","1","657f151cf3bac23e1b62cd8e","2","2","2","4","","","","","","","4","26","53","19","0","1","59","19","32","31","32","24","37","61","1","","4","","31","3","","1","48","","","","11.17"
"2024-01-02 10:17:09","2024-01-02 10:20:36","0","Anonymized","100","207","1","2024-01-02 10:20:37","R_3rQ3s9pwQ0fK4c9","","","","","Anonymized","Anonymized","anonymous","EN","1","5c0a33e93d878c00016da393","2","2","2","4","5","35","27","32","2","1","","","","","","","41","70","86","80","75","61","96","69","2","","3","","34","4","","1","19","","","","16.78"
"2024-01-02 10:17:13","2024-01-02 10:20:54","0","Anonymized","100","220","1","2024-01-02 10:20:54","R_3cwjN5Xz3LSkAan","","","","","Anonymized","Anonymized","anonymous","EN","1","628e96b9b7679f5464681a9a","2","2","2","4","5","71","91","29","0","1","","","","","","","75","71","70","99","70","70","72","72","1","","3","","33","6","","1","72","","","","18.64"
"2024-01-02 10:13:53","2024-01-02 10:21:03","0","Anonymized","100","430","1","2024-01-02 10:21:03","R_7HjDpYEi1hl7C3t","","","","","Anonymized","Anonymized","anonymous","EN","1","60c7993ae27e383b79729c3d","2","2","2","4","4","62","61","68","40","1","","","","","","","74","76","73","71","72","34","79","67","2","","1","","35","2","","1","68","","","","18.06"
"2024-01-02 10:15:46","2024-01-02 10:21:06","0","Anonymized","100","319","1","2024-01-02 10:21:06","R_57Jz2yUStEae4kd","","","","","Anonymized","Anonymized","anonymous","EN","1","5c742339e621f900163f4543","2","2","2","4","5","0","12","3","0","1","","","","","","","84","81","91","77","77","87","87","86","1","","3","","41","3","","1","60","","","",""
"2024-01-02 10:14:56","2024-01-02 10:21:15","0","Anonymized","100","379","1","2024-01-02 10:21:16","R_3Srv7A3OC4MeSy3","","","","","Anonymized","Anonymized","anonymous","EN","1","5c5f525806006e0001db95d2","2","2","1","4","","","","","","","4","23","19","13","2","1","94","87","87","88","69","73","100","98","1","","5","","29","1","","2","33","","","","9.83"
"2024-01-02 10:16:35","2024-01-02 10:21:40","0","Anonymized","100","305","1","2024-01-02 10:21:41","R_3c26fmGh446X4f1","","","","","Anonymized","Anonymized","anonymous","EN","1","62979d6078be475dbbcb0149","2","2","2","4","","","","","","","3","62","34","16","8","1","76","79","76","72","78","85","76","81","2","","3","","65","3","","1","28","","","","19.32"
"2024-01-02 10:18:03","2024-01-02 10:21:53","0","Anonymized","100","229","1","2024-01-02 10:21:54","R_1VP8s6LATkjrfLe","","","","","Anonymized","Anonymized","anonymous","EN","1","62fdd0e557fbc97b30b32ae3","2","2","2","4","5","20","10","5","0","1","","","","","","","10","15","5","5","10","10","10","10","1","","3","","36","4","","1","30","","","","8.70"
"2024-01-02 10:15:16","2024-01-02 10:22:01","0","Anonymized","100","404","1","2024-01-02 10:22:01","R_3aDea8r7ON6JbKb","","","","","Anonymized","Anonymized","anonymous","EN","1","65050ef50edd3223e8249922","2","1","2","4","","","","","","","2","0","6","30","0","1","51","30","70","51","27","20","30","51","2","","3","","53","5","","1","51","","","","12.25"
"2024-01-02 10:17:17","2024-01-02 10:22:12","0","Anonymized","100","295","1","2024-01-02 10:22:13","R_5fqcaohKjoXlgdd","","","","","Anonymized","Anonymized","anonymous","EN","1","6101f5b6d974129cfabde828","2","2","2","4","5","37","38","43","15","1","","","","","","","66","64","66","59","65","42","68","62","2","","3","","25","4","","1","46","","","","15.98"
"2024-01-02 10:15:20","2024-01-02 10:22:13","0","Anonymized","100","412","1","2024-01-02 10:22:13","R_6ERUAcEJLduGYT3","","","","","Anonymized","Anonymized","anonymous","EN","1","6150fe121b174a3b11089737","2","2","2","4","","","","","","","4","55","40","0","0","1","70","65","75","85","60","60","85","70","1","","3","","30","1","","1","10","","","","19.05"
"2024-01-02 10:17:23","2024-01-02 10:22:38","0","Anonymized","100","314","1","2024-01-02 10:22:38","R_6nHKlNgJzEQ2Veo","","","","","Anonymized","Anonymized","anonymous","EN","1","5bfc57bf58770b00011e27cf","2","2","2","4","","","","","","","4","50","50","25","0","1","50","70","50","70","50","50","70","70","2","","2","","33","4","","1","50","","","","8.86"
"2024-01-02 10:17:28","2024-01-02 10:23:06","0","Anonymized","100","337","1","2024-01-02 10:23:07","R_6NrWASddIjE29Gp","","","","","Anonymized","Anonymized","anonymous","EN","1","611ff6cc935b6de3fff0b896","2","1","2","3","5","44","55","70","13","1","","","","","","","60","61","60","65","53","69","76","77","2","","3","","30","4","","1","39","","","","9.94"
"2024-01-02 10:18:13","2024-01-02 10:23:33","0","Anonymized","100","319","1","2024-01-02 10:23:33","R_5rk2xcrvXScs9Bk","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4f9bc1f7598f06b2dc816f","2","2","2","4","","","","","","","5","0","15","0","0","1","67","67","72","80","72","69","82","73","1","","3","","70","5","","1","31","","","","18.67"
"2024-01-02 10:16:46","2024-01-02 10:23:50","0","Anonymized","100","424","1","2024-01-02 10:23:50","R_3DcF45ych2hQeaf","","","","","Anonymized","Anonymized","anonymous","EN","1","657effcc0b1d877b07deaef8","2","2","1","4","5","10","20","5","0","2","","","","","","","86","92","90","90","88","87","85","85","1","","3","","30","3","","1","55","","","","16.36"
"2024-01-02 10:08:57","2024-01-02 10:24:06","0","Anonymized","100","909","1","2024-01-02 10:24:07","R_12tNdCWWnFrxSZ3","","","","","Anonymized","Anonymized","anonymous","EN","1","63b727ff899db0b1392413ed","2","2","2","4","6","0","0","0","0","1","","","","","","","81","69","81","81","50","70","77","80","1","","3","","33","3","","1","90","","","","17.93"
"2024-01-02 10:15:44","2024-01-02 10:24:10","0","Anonymized","100","506","1","2024-01-02 10:24:11","R_6cBYY7RvJFGAngB","","","","","Anonymized","Anonymized","anonymous","EN","1","644149a38a0d3ec2b79996e6","2","2","2","4","","","","","","","5","30","60","50","40","1","72","69","72","70","70","72","70","55","1","","3","","27","4","","1","62","","","","17.39"
"2024-01-02 10:15:42","2024-01-02 10:24:14","0","Anonymized","100","512","1","2024-01-02 10:24:15","R_72ZBq9uLqqjbaQF","","","","","Anonymized","Anonymized","anonymous","EN","1","62ba9df7bf9e8e2ef0501f94","2","2","2","4","5","35","30","30","0","1","","","","","","","71","71","71","71","71","71","81","71","1","","3","","38","3","","1","60","","","","12.01"
"2024-01-02 10:20:29","2024-01-02 10:24:21","0","Anonymized","100","232","1","2024-01-02 10:24:22","R_6o12iOyxuNf4aVG","","","","","Anonymized","Anonymized","anonymous","EN","1","5f8c4e534f073d38eb38e5d8","2","2","2","4","","","","","","","2","30","30","0","0","2","61","60","60","60","62","56","71","56","1","","3","","32","4","","1","75","","","","17.15"
"2024-01-02 10:21:27","2024-01-02 10:24:24","0","Anonymized","100","177","1","2024-01-02 10:24:25","R_1nT5j13cIYJ8MAv","","","","","Anonymized","Anonymized","anonymous","EN","1","6540312a903ea21dcf118e0c","2","2","2","4","6","0","0","0","0","2","","","","","","","100","100","100","100","100","100","100","100","1","","3","","40","3","","1","76","","","","1.09"
"2024-01-02 10:17:26","2024-01-02 10:24:36","0","Anonymized","100","430","1","2024-01-02 10:24:37","R_5stfZ2FTMGiTOZL","","","","","Anonymized","Anonymized","anonymous","EN","1","5c5e686420cbdb0001668ad7","2","2","2","4","","","","","","","4","16","18","39","23","1","73","56","62","75","79","71","77","82","2","","3","","71","4","","1","72","","","","19.01"
"2024-01-02 10:15:10","2024-01-02 10:24:53","0","Anonymized","100","583","1","2024-01-02 10:24:53","R_3FR4b3bWaVt2KZW","","","","","Anonymized","Anonymized","anonymous","EN","1","656b9fe2848e68e0b05440f2","2","2","2","4","","","","","","","4","10","9","10","0","1","19","9","10","20","10","9","10","10","1","","3","","55","4","","1","29","","","","8.49"
"2024-01-02 10:21:40","2024-01-02 10:25:07","0","Anonymized","100","206","1","2024-01-02 10:25:07","R_5mRyoLRkMEfZdNx","","","","","Anonymized","Anonymized","anonymous","EN","1","615deb85c655c2768d2b5caa","2","2","1","4","","","","","","","4","65","40","37","66","1","84","83","90","83","83","83","85","86","1","","3","","25","1","","2","62","","","","17.21"
"2024-01-02 10:16:38","2024-01-02 10:25:15","0","Anonymized","100","516","1","2024-01-02 10:25:15","R_3CpG1T9TKXq7gHC","","","","","Anonymized","Anonymized","anonymous","EN","1","5f2f8574ff256b37b1970220","2","2","2","4","","","","","","","3","26","34","18","0","2","66","81","61","82","75","84","78","82","2","","3","","48","3","","1","57","","","","19.32"
"2024-01-02 10:19:37","2024-01-02 10:25:19","0","Anonymized","100","342","1","2024-01-02 10:25:20","R_64H3jrtCYmZ17m5","","","","","Anonymized","Anonymized","anonymous","EN","1","582afed4ce3a0e00010b3245","2","1","2","4","","","","","","","4","27","54","13","5","2","99","99","99","97","87","100","96","98","2","","3","","71","3","","1","26","","","",""
"2024-01-02 10:20:20","2024-01-02 10:25:19","0","Anonymized","100","299","1","2024-01-02 10:25:20","R_5fjI5mkFgIMu3GR","","","","","Anonymized","Anonymized","anonymous","EN","1","63ea48d14216d1ec447296a6","2","2","2","4","","","","","","","4","60","19","62","5","1","53","80","66","80","65","16","66","70","1","","3","","28","5","","1","45","","","","16.90"
"2024-01-02 10:20:23","2024-01-02 10:25:43","0","Anonymized","100","319","1","2024-01-02 10:25:43","R_6IgVf3quDXnYGiL","","","","","Anonymized","Anonymized","anonymous","EN","1","5c57890153fba80001bd3ba1","2","2","2","4","4","75","85","20","0","1","","","","","","","100","100","45","85","100","95","65","90","1","","3","","36","2","","1","35","","","","17.60"
"2024-01-02 10:20:19","2024-01-02 10:26:31","0","Anonymized","100","371","1","2024-01-02 10:26:32","R_5DIn90Wc9sUTVbt","","","","","Anonymized","Anonymized","anonymous","EN","1","5b9132c0e17f450001614978","2","2","2","4","","","","","","","3","71","61","80","24","1","76","87","70","72","61","85","75","72","2","","3","","38","4","","1","5","","","","19.32"
"2024-01-02 10:24:15","2024-01-02 10:26:43","0","Anonymized","100","148","1","2024-01-02 10:26:44","R_3d2UMLEOkQMXajn","","","","","Anonymized","Anonymized","anonymous","EN","1","56610c81b018d100126e5da9","2","2","2","4","6","93","100","92","0","1","","","","","","","100","100","100","100","100","100","100","100","2","","3","","27","3","","1","60","","","","18.38"
"2024-01-02 10:17:20","2024-01-02 10:26:58","0","Anonymized","100","577","1","2024-01-02 10:26:58","R_5TBR0hhafELI56O","","","","","Anonymized","Anonymized","anonymous","EN","1","63d07155a81baf5108925992","2","2","2","4","6","82","87","79","92","1","","","","","","","77","72","100","93","72","71","97","67","1","","2","","35","4","","1","60","","","","18.24"
"2024-01-02 10:22:53","2024-01-02 10:27:22","0","Anonymized","100","268","1","2024-01-02 10:27:23","R_6H2d4FXQWFVNYL6","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd14dd31e70da1d0ee5bab8","2","2","2","4","","","","","","","4","60","40","15","10","1","70","75","70","80","40","40","80","70","2","","3","","54","5","","1","40","","","","9.99"
"2024-01-02 10:24:17","2024-01-02 10:27:34","0","Anonymized","100","196","1","2024-01-02 10:27:34","R_1rOKvMreHuXm4gy","","","","","Anonymized","Anonymized","anonymous","EN","1","5acd10ab436f550001003f02","2","2","2","4","","","","","","","2","30","50","25","0","1","65","90","80","75","25","25","80","90","1","","2","","26","4","","1","10","","","",""
"2024-01-02 10:22:25","2024-01-02 10:27:42","0","Anonymized","100","317","1","2024-01-02 10:27:43","R_5I6UzMop888aXA8","","","","","Anonymized","Anonymized","anonymous","EN","1","5dc474fd45b8f933f16d6241","2","2","2","4","","","","","","","3","20","19","0","0","1","93","93","93","93","51","50","93","93","2","","3","","33","3","","1","5","","","","17.56"
"2024-01-02 10:25:17","2024-01-02 10:27:59","0","Anonymized","100","161","1","2024-01-02 10:28:00","R_3BwyDPtH8AJELc7","","","","","Anonymized","Anonymized","anonymous","EN","1","60bc475e8da1bbf3fe4b76ed","2","2","2","4","","","","","","","2","42","9","36","2","2","90","91","100","81","88","91","93","89","2","","3","","22","4","","1","60","","","","7.86"
"2024-01-02 10:20:22","2024-01-02 10:28:03","0","Anonymized","100","461","1","2024-01-02 10:28:04","R_64C787ufHaRc9a6","","","","","Anonymized","Anonymized","anonymous","EN","1","6163abe84640981d685a57f2","2","2","2","4","5","6","5","4","0","1","","","","","","","60","30","78","60","70","35","98","60","1","","4","","66","4","","1","85","","","","6.98"
"2024-01-02 10:23:48","2024-01-02 10:28:09","0","Anonymized","100","261","1","2024-01-02 10:28:10","R_3ARnDhafuEWrRxd","","","","","Anonymized","Anonymized","anonymous","EN","1","63d209778cf36665be2d42ec","2","2","1","4","","","","","","","6","80","42","47","39","2","69","67","66","65","70","70","73","56","1","","3","","25","3","","1","29","","","","18.39"
"2024-01-02 10:23:12","2024-01-02 10:28:47","0","Anonymized","100","335","1","2024-01-02 10:28:48","R_7pLlZVHf9tGV6vc","","","","","Anonymized","Anonymized","anonymous","EN","1","65679e63d8c0e227dd47366e","2","1","2","4","","","","","","","5","61","62","72","17","2","92","92","91","82","88","93","82","100","2","","3","","50","3","","1","19","","","","17.42"
"2024-01-02 10:25:17","2024-01-02 10:28:49","0","Anonymized","100","212","1","2024-01-02 10:28:50","R_7EMQM1KW3yyuHR9","","","","","Anonymized","Anonymized","anonymous","EN","1","6362284d068a62906d1cc4d1","2","2","2","4","","","","","","","4","60","40","40","20","2","50","51","70","70","60","60","61","50","1","","3","","23","3","","1","60","","","","17.25"
"2024-01-02 10:25:16","2024-01-02 10:29:21","0","Anonymized","100","244","1","2024-01-02 10:29:21","R_12WOldQxA75Rp23","","","","","Anonymized","Anonymized","anonymous","EN","1","608b196b782adb7ce0e7fb87","2","2","2","4","","","","","","","6","61","64","17","19","1","75","68","91","89","83","74","100","66","2","","3","","41","4","","1","70","","","","16.04"
"2024-01-02 10:26:08","2024-01-02 10:29:27","0","Anonymized","100","199","1","2024-01-02 10:29:28","R_3FQmnb7j0fPMkYs","","","","","Anonymized","Anonymized","anonymous","EN","1","5d30bcda0a8f060015f9f854","2","1","2","4","","","","","","","4","0","0","0","0","1","100","100","100","100","19","10","100","100","1","","3","","31","1","","2","51","","","","1.62"
"2024-01-02 10:26:46","2024-01-02 10:29:34","0","Anonymized","100","168","1","2024-01-02 10:29:35","R_1k8BNZAymFk94JP","","","","","Anonymized","Anonymized","anonymous","EN","1","5e7027c5a2522d000bddb8f3","2","2","2","4","5","52","50","72","49","1","","","","","","","76","71","77","80","85","75","84","82","1","","3","","31","4","","1","37","","","",""
"2024-01-02 10:24:20","2024-01-02 10:29:58","0","Anonymized","100","338","1","2024-01-02 10:29:58","R_1MQ2fHSbFreOhjW","","","","","Anonymized","Anonymized","anonymous","EN","1","5ede89655600b51030337511","2","1","2","4","3","82","67","18","21","1","","","","","","","71","74","79","77","59","68","83","75","2","","3","","32","4","","1","25","","","","18.22"
"2024-01-02 10:25:29","2024-01-02 10:30:23","0","Anonymized","100","293","1","2024-01-02 10:30:23","R_1EzFQp4Xg0oWuyl","","","","","Anonymized","Anonymized","anonymous","EN","1","6579c3eb540f1e5d484e4341","2","2","2","4","6","30","20","55","0","2","","","","","","","60","70","45","55","65","45","60","50","2","","2","","35","4","","1","65","","","","18.19"
"2024-01-02 10:21:49","2024-01-02 10:30:39","0","Anonymized","100","530","1","2024-01-02 10:30:40","R_7EsxtFVdkUiWZ33","","","","","Anonymized","Anonymized","anonymous","EN","1","642c9e92b3a29facaa9f48a0","2","2","2","4","5","70","75","80","70","2","","","","","","","25","25","20","30","50","25","30","30","1","","6","Human","55","8","Tech school","1","40","","","","18.94"
"2024-01-02 10:21:59","2024-01-02 10:30:40","0","Anonymized","100","520","1","2024-01-02 10:30:40","R_53D1fbaHu9kVPNV","","","","","Anonymized","Anonymized","anonymous","EN","1","646bbfb77ab727d9c05dd0da","2","2","2","4","3","40","40","0","0","1","","","","","","","81","90","90","90","90","80","90","90","2","","3","","60","4","","1","70","","","","17.18"
"2024-01-02 10:25:58","2024-01-02 10:30:46","0","Anonymized","100","288","1","2024-01-02 10:30:47","R_72ylx6apgkeORjq","","","","","Anonymized","Anonymized","anonymous","EN","1","628bd28fc02600d0f26d8273","2","2","2","4","","","","","","","6","49","49","0","0","1","50","45","60","80","65","50","70","49","1","","3","","68","3","","1","5","","","","16.87"
"2024-01-02 10:17:34","2024-01-02 10:30:57","0","Anonymized","100","802","1","2024-01-02 10:30:57","R_1qdQA9sabShoFFE","","","","","Anonymized","Anonymized","anonymous","EN","1","657c498052e1bbb0ff7290a2","1","2","2","2","5","100","100","98","100","2","","","","","","","56","80","100","100","65","81","100","78","1","","1","","45","5","","1","100","","","","19.32"
"2024-01-02 10:24:02","2024-01-02 10:31:17","0","Anonymized","100","435","1","2024-01-02 10:31:18","R_52fS17zZJCF1oU9","","","","","Anonymized","Anonymized","anonymous","EN","1","5c5cb505ced0b900018ca3a3","2","2","2","4","6","100","100","100","100","1","","","","","","","7","12","61","81","4","2","83","80","1","","3","","49","5","","1","30","","","","18.17"
"2024-01-02 10:28:38","2024-01-02 10:31:34","0","Anonymized","100","175","1","2024-01-02 10:31:35","R_1fIzAdsKEzLV5Vm","","","","","Anonymized","Anonymized","anonymous","EN","1","6317bdaf66687ec1922ba253","2","2","2","4","","","","","","","4","60","64","68","6","1","100","100","100","100","100","75","100","100","1","","2","","21","3","","1","62","","","","11.11"
"2024-01-02 10:26:00","2024-01-02 10:31:38","0","Anonymized","100","338","1","2024-01-02 10:31:38","R_5a1shTi0VMwFPbj","","","","","Anonymized","Anonymized","anonymous","EN","1","63d7e97b18c8503ff5be482c","2","1","1","4","3","13","15","64","4","2","","","","","","","66","87","74","72","39","54","62","59","1","","3","","22","1","","1","31","","","","10.18"
